X1,X2,State,Area,Var.5,Population,Violentcrime,Murder.andnonnegligentmanslaughter,Forciblerape,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny.theft,Motorvehicletheft
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,Cities outside metropolitan areas,,"516,983",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,TENNESSEE,Area actually reporting,100.00%,"3,261",17,185,360,"2,699","23,311","5,195","17,271",845
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,Nonmetropolitan counties,,"986,228",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,TENNESSEE,Area actually reporting,100.00%,"2,983",44,146,131,"2,662","18,837","6,892","10,541","1,404"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,State Total,,"6,456,243","41,550",388,"2,032","8,169","30,961","217,664","56,181","148,503","12,980"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TENNESSEE,TENNESSEE,"Rate per 100,000 inhabitants",,643.6,6,31.5,126.5,479.6,"3,371.40",870.2,"2,300.10",201
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,Metropolitan Statistical Area,,"22,993,976",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,Metropolitan Statistical Area,Area actually reporting,99.90%,"97,603","1,016","6,791","29,625","60,171","805,325","184,006","559,621","61,698"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,Metropolitan Statistical Area,Estimated total,100.00%,"97,633","1,016","6,794","29,632","60,191","805,678","184,076","559,884","61,718"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,Cities outside metropolitan areas,,"1,427,466",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,TEXAS,Area actually reporting,99.00%,"5,747",58,583,605,"4,501","45,308","11,193","32,545","1,570"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,TEXAS,Estimated total,100.00%,"5,796",59,588,608,"4,541","45,684","11,288","32,817","1,579"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,Nonmetropolitan counties,,"1,637,761",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,TEXAS,Area actually reporting,98.30%,"2,995",68,323,140,"2,464","24,276","9,285","13,321","1,670"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,TEXAS,Estimated total,100.00%,"3,047",69,329,142,"2,507","24,697","9,446","13,552","1,699"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,State Total,,"26,059,203","106,476","1,144","7,711","30,382","67,239","876,059","204,810","606,253","64,996"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",TEXAS,TEXAS,"Rate per 100,000 inhabitants",,408.6,4.4,29.6,116.6,258,"3,361.80",785.9,"2,326.40",249.4
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,Metropolitan Statistical Area,,"2,545,653",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,Metropolitan Statistical Area,Area actually reporting,99.90%,"5,226",36,833,"1,071","3,286","78,305","11,682","60,984","5,639"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,Metropolitan Statistical Area,Estimated total,100.00%,"5,231",36,834,"1,072","3,289","78,406","11,697","61,064","5,645"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,Cities outside metropolitan areas,,"135,463",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,UTAH,Area actually reporting,92.20%,297,9,53,19,216,"3,677",611,"2,913",153
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,UTAH,Estimated total,100.00%,322,10,57,21,234,"3,986",662,"3,158",166
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,Nonmetropolitan counties,,"174,171",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,UTAH,Area actually reporting,95.60%,310,4,50,7,249,"2,899",558,"2,161",180
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,UTAH,Estimated total,100.00%,323,4,52,7,260,"3,032",584,"2,260",188
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,State Total,,"2,855,287","5,876",50,943,"1,100","3,783","85,424","12,943","66,482","5,999"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",UTAH,UTAH,"Rate per 100,000 inhabitants",,205.8,1.8,33,38.5,132.5,"2,991.80",453.3,"2,328.40",210.1
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,Metropolitan Statistical Area,,"212,393",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,Metropolitan Statistical Area,Area actually reporting,100.00%,344,1,45,51,247,"6,035","1,374","4,524",137
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,Cities outside metropolitan areas,,"205,469",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,VERMONT,Area actually reporting,98.50%,359,3,50,47,259,"5,337","1,125","4,065",147
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,VERMONT,Estimated total,100.00%,365,3,51,48,263,"5,417","1,142","4,126",149
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,Nonmetropolitan counties,,"208,149",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,VERMONT,Area actually reporting,100.00%,184,4,25,13,142,"3,564","1,449","1,966",149
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,State Total,,"626,011",893,8,121,112,652,"15,016","3,965","10,616",435
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VERMONT,VERMONT,"Rate per 100,000 inhabitants",,142.6,1.3,19.3,17.9,104.2,"2,398.70",633.4,"1,695.80",69.5
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,Metropolitan Statistical Area,,"7,105,199",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,Metropolitan Statistical Area,Area actually reporting,100.00%,"13,912",270,"1,247","4,432","7,963","157,319","24,903","124,181","8,235"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,Cities outside metropolitan areas,,"267,746",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,VIRGINIA,Area actually reporting,100.00%,614,14,76,145,379,"8,592","1,478","6,852",262
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,Nonmetropolitan counties,,"812,922",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,VIRGINIA,Area actually reporting,100.00%,"1,038",30,129,129,750,"11,074","3,130","7,365",579
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,State Total,,"8,185,867","15,564",314,"1,452","4,706","9,092","176,985","29,511","138,398","9,076"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",VIRGINIA,VIRGINIA,"Rate per 100,000 inhabitants",,190.1,3.8,17.7,57.5,111.1,"2,162.10",360.5,"1,690.70",110.9
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,Metropolitan Statistical Area,,"6,179,551",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,Metropolitan Statistical Area,Area actually reporting,100.00%,"18,830",180,"1,927","5,543","11,180","231,017","54,547","151,575","24,895"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,Cities outside metropolitan areas,,"296,203",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,WASHINGTON,Area actually reporting,97.70%,912,11,169,147,585,"13,080","3,121","9,084",875
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,WASHINGTON,Estimated total,100.00%,934,11,173,151,599,"13,394","3,196","9,302",896
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,Nonmetropolitan counties,,"421,258",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,WASHINGTON,Area actually reporting,100.00%,622,15,93,51,463,"7,922","2,982","4,329",611
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,State Total,,"6,897,012","20,386",206,"2,193","5,745","12,242","252,333","60,725","165,206","26,402"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WASHINGTON,WASHINGTON,"Rate per 100,000 inhabitants",,295.6,3,31.8,83.3,177.5,"3,658.60",880.5,"2,395.30",382.8
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,Metropolitan Statistical Area,,"1,135,886",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,Metropolitan Statistical Area,Area actually reporting,93.40%,"3,725",43,280,668,"2,734","30,063","7,721","20,890","1,452"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,Metropolitan Statistical Area,Estimated total,100.00%,"3,929",44,295,698,"2,892","32,190","8,152","22,506","1,532"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,Cities outside metropolitan areas,,"190,838",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,WEST VIRGINIA,Area actually reporting,77.80%,582,6,32,61,483,"3,543",732,"2,717",94
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,WEST VIRGINIA,Estimated total,100.00%,748,8,41,78,621,"4,554",941,"3,492",121
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,Nonmetropolitan counties,,"528,689",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,WEST VIRGINIA,Area actually reporting,90.70%,"1,080",18,77,56,929,"6,469","1,993","3,972",504
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,WEST VIRGINIA,Estimated total,100.00%,"1,192",20,85,62,"1,025","7,134","2,198","4,380",556
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,State Total,,"1,855,413","5,869",72,421,838,"4,538","43,878","11,291","30,378","2,209"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WEST VIRGINIA,WEST VIRGINIA,"Rate per 100,000 inhabitants",,316.3,3.9,22.7,45.2,244.6,"2,364.90",608.5,"1,637.30",119.1
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,Metropolitan Statistical Area,,"4,213,426",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,Metropolitan Statistical Area,Area actually reporting,98.80%,"14,089",162,950,"4,486","8,491","110,111","21,625","81,274","7,212"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,Metropolitan Statistical Area,Estimated total,100.00%,"14,151",163,955,"4,503","8,530","111,286","21,784","82,261","7,241"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,Cities outside metropolitan areas,,"636,932",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,WISCONSIN,Area actually reporting,97.10%,"1,038",5,127,83,823,"18,047","2,495","15,133",419
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,WISCONSIN,Estimated total,100.00%,"1,068",5,131,85,847,"18,581","2,569","15,581",431
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,Nonmetropolitan counties,,"876,040",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,WISCONSIN,Area actually reporting,97.30%,822,5,129,33,655,"10,358","3,495","6,334",529
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,WISCONSIN,Estimated total,100.00%,845,5,133,34,673,"10,646","3,592","6,510",544
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,State Total,,"5,726,398","16,064",173,"1,219","4,622","10,050","140,513","27,945","104,352","8,216"
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WISCONSIN,WISCONSIN,"Rate per 100,000 inhabitants",,280.5,3,21.3,80.7,175.5,"2,453.80",488,"1,822.30",143.5
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,Metropolitan Statistical Area,,"171,501",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,Metropolitan Statistical Area,Area actually reporting,100.00%,379,5,40,39,295,"5,062",899,"3,886",277
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,Cities outside metropolitan areas,,"242,167",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,WYOMING,Area actually reporting,96.50%,567,8,93,12,454,"6,422",830,"5,375",217
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,WYOMING,Estimated total,100.00%,586,8,96,12,470,"6,652",860,"5,567",225
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,Nonmetropolitan counties,,"162,744",,,,,,,,,
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,WYOMING,Area actually reporting,92.60%,182,1,17,9,155,"1,397",339,982,76
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,WYOMING,Estimated total,100.00%,196,1,18,10,167,"1,508",366,"1,060",82
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,State Total,,"576,412","1,161",14,154,61,932,"13,222","2,125","10,513",584
Criminal Justice Information Services Division,"Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home",WYOMING,WYOMING,"Rate per 100,000 inhabitants",,201.4,2.4,26.7,10.6,161.7,"2,293.80",368.7,"1,823.90",101.3
